Number,W2V_fasttext_0,W2V_fasttext_score0,W2V_fasttext_1,W2V_fasttext_score1,W2V_fasttext_2,W2V_fasttext_score2,W2V_fasttext_3,W2V_fasttext_score3,W2V_fasttext_4,W2V_fasttext_score4
7937,2382,0.9996275495923891,13326,0.9996289223150249,12453,0.9996380195501563,7222,0.9996380669559328,10446,0.9996423792693317
7936,7320,0.9997911182115655,10319,0.9998136381325856,3463,0.9998421480938127,11892,0.9998567537939274,2571,0.9998601596515188
7935,5797,0.6301557669587325,3676,0.63027775144943,1325,0.6384156929033379,13725,0.6417544469250696,160,0.6479336741676807
7934,9702,0.9999999603659444,9688,0.9999999634690532,9693,1.0,8422,1.0,8389,1.0
7933,734,0.999979389510914,8224,0.9999794078646193,6603,0.9999796005424388,1633,0.9999798574109255,16344,0.9999804242882855
7932,8149,0.9997957156889674,7676,0.9998588832248598,3081,0.999907218122688,11143,0.9999572375096998,9843,0.9999599532607734
7931,6908,0.9999777879666885,7837,0.9999788989684827,13982,0.9999830709502586,902,0.999983276404902,3670,0.999999996805471
7930,2701,0.6384122739063617,16123,0.6468285934738609,958,0.6662563898329881,11298,0.7075368535216303,6454,0.9989346622207141
7929,13647,0.9999587316245949,9052,0.9999592938445799,8324,0.9999748671840218,12271,0.9999843703976723,7817,0.9999981403201615
7928,9291,0.9999116567640753,17007,0.9999119103077723,16037,0.9999152980408547,1416,0.9999163624320069,15157,0.9999163835489531
7927,10875,0.6551763687161423,5297,0.7009634660899614,6279,0.7014730284550821,11670,0.7338011382291745,3466,0.9997480649139484
7926,7027,0.9999359174755581,6618,0.9999461163773774,15192,0.999971641930401,7703,0.9999950112917715,10343,0.9999993804666519
7925,8187,0.9973444841322128,4986,0.9973541797215032,9443,0.9973705527032638,10930,0.9974132270409509,14443,0.9974489327468496
7924,8399,0.9999848776276407,14092,0.9999850020953314,6955,0.9999990781692099,3751,0.9999998186128933,12702,0.9999999500477
7923,16151,0.9996534180900299,11975,0.9996566586219766,3768,0.9996597814179587,3328,0.9996700225409558,5754,0.9996820018251195
7922,16600,0.5329725876868241,9096,0.536055170550409,13666,0.9992530463094637,8651,0.9992706456386476,16272,0.9993118794534734
7921,15290,0.9999780982239955,7674,0.9999786993987215,13817,0.9999798760155526,13917,0.9999799084005588,12699,0.9999808520827781
7920,12026,0.9999457514158534,5204,0.9999458496924281,12269,0.99994586335966,4029,0.9999459778528316,6844,0.9999465017002152
7919,9469,0.9999999768633617,9011,0.9999999768633617,6478,0.9999999768633617,9252,0.9999999784539568,5622,1.0
7918,9615,0.9999999369300292,7832,0.999999982720824,9387,0.9999999837514248,9446,1.0,8495,1.0
7917,13175,0.997754289827827,13104,0.9994533183578037,8491,0.9994862259966566,16160,0.9995595468110952,2732,0.9995637836466833
7916,12241,0.9998374248974478,16055,0.999848139662639,14699,0.999851254598521,3110,0.9999599424871728,6864,0.9999792109820261
7915,1759,0.9998050818729722,6615,0.9998050952925384,7243,0.9998052818686111,10283,0.9998058153649627,2077,0.999971801266076
7914,9885,0.9992811776708445,10863,0.9992828094911596,8059,0.9992852633367179,8045,0.9992859883041348,9169,0.9992969245357864
7913,15546,0.9999936404284615,8483,0.9999949287210707,2624,0.9999957488890489,5589,0.9999958815774924,6794,0.9999973324851897
7912,1133,0.8719919698430425,984,0.8722253533076282,7905,0.8733128012270917,2497,0.8781960661391687,12367,0.8860584041652959
7911,,,,,,,,,,
7910,3767,0.9997826794886063,5055,0.9998856647647152,10094,0.9998867736421263,4945,0.9998999658277942,2743,0.9999053171661382
7909,11037,0.6363574976235225,12009,0.6530009188159632,4883,0.6536755247705744,8678,0.6751121854965884,15792,0.9991635555925205
7908,1974,0.6010271839209252,8473,0.602233431936028,4280,0.6069319239935752,5407,0.6498561855975092,12762,0.8354254972618957
7907,11615,0.9999933744783309,14488,0.9999949580669081,9103,0.9999967434443169,16815,0.999999223296816,10117,0.9999995881315502
7906,14219,0.9999531107676164,11159,0.9999540312451873,10115,0.9999574607701535,7851,0.9999586098999348,14158,0.9999785395642702
7905,8455,0.9973561502336094,1920,0.9974235694815411,15489,0.9974528844086891,904,0.9980843874990961,333,0.9985874463370054
7904,3924,0.9999671771539606,1381,0.9999677603938771,15852,0.9999678790003763,15413,0.9999683137394458,10067,0.9999686995481966
7903,14433,0.9999971593721321,17028,0.999997390013992,10221,0.9999974623501413,8433,0.9999976442004627,4588,0.9999980805524257
7902,16620,0.7075758302330861,9670,0.9998721368822769,15808,0.999900119557769,7955,0.9999034155349507,694,0.9999117412046135
7901,14329,0.9999999995119088,9101,1.0,9100,1.0,7886,1.0,6106,1.0
7900,9782,0.9999558469064385,6546,0.9999570731125828,4334,0.9999571069681357,11370,0.9999575567799404,1454,0.9999577951630413
7899,2016,0.9999818660982592,6732,0.9999824173620808,13656,0.9999828958980785,15500,0.9999839661875147,7114,0.9999902946680169
7898,5217,0.9996655127525643,3752,0.99966891413736,11653,0.9996814946580995,14300,0.9997024370122348,4499,0.9997072130424304
7897,12913,0.9999814445485176,2621,0.9999814621423792,6070,0.9999818045216015,7216,0.9999818239362371,13381,0.9999831375873212
7896,6880,0.9998295762099649,14847,0.9998643375168398,8684,0.9998895128986549,2228,0.9998993270566562,9077,0.9999883430146659
7895,13526,0.9997809693533113,11915,0.9997815550414945,1148,0.9997817116080622,14562,0.9997827537466586,1411,0.999784073765145
7894,4841,0.9943331918279676,6975,0.9995688472226754,8295,0.9996728772825901,11705,0.999761489858359,15697,0.999801280675101
7893,9401,0.6854823849367818,14609,0.7411648993476893,17159,0.7412638485896326,3182,0.741285954651931,2012,0.741312528565516
7892,6945,0.9999785764863327,1448,0.9999794257602319,14221,0.9999794500027824,4805,0.9999803803389214,6314,0.9999816442423557
7891,14937,0.9999999950741442,9875,0.999999996074779,14387,0.9999999965705494,11707,0.9999999969689166,14541,0.9999999989844529
7890,17044,0.9999817471141721,11952,0.9999886844492912,9079,0.9999927171590582,1463,0.9999958262837656,14376,0.9999970916230034
7889,10661,0.9999442520998674,3782,0.9999448127661698,7991,0.9999459827706101,8596,0.9999474877598057,1849,0.999951205336337
7888,16471,0.9999312127978169,14887,0.9999568914334136,1151,0.9999709966865966,6440,0.9999787201715574,15432,0.9999998752561149
7887,5550,0.9995262859515137,5330,0.999549041594211,2077,0.9995557407199269,7226,0.9995784224676633,11983,0.9995868194438398
7886,14329,0.9999999995119088,9101,1.0,9100,1.0,7901,1.0,6106,1.0
7885,13958,0.9999303492133587,12099,0.9999329874601939,15980,0.9999350987493018,13225,0.9999364741692661,16207,0.9999371635846988
7884,8561,0.7279558161182539,6904,0.7283138795287805,4464,0.7285726239013082,12321,0.729807173447499,11570,0.7498433880357858
7883,5752,0.9998612891667926,14761,0.9998631705073372,5672,0.9998635044484248,10685,0.9998642397742592,2007,0.9998645036777983
7882,13505,0.9998087248129514,11200,0.9998128675425103,16104,0.999816545166047,11867,0.9998175988158938,15879,0.9998282063222225
7881,11445,0.9999057853944813,10931,0.9999060113231026,1955,0.9999144534015828,6916,0.9999191522573384,11770,0.9999222869915436
7880,13425,0.999926462923061,9819,0.9999269497213373,9111,0.9999275160205232,1566,0.9999284295454927,6821,0.9999284803695585
7879,10693,0.9937675166497469,13646,0.9938019278826927,7246,0.9938349979380067,6037,0.9942614942808783,499,0.994825282197051
7878,8208,0.9973704077467369,10860,0.9975000093068919,2869,0.9975465548411744,1309,0.9975481291863918,6550,0.997618075316649
7877,3751,0.9999683502041682,7924,0.9999726139735415,12702,0.9999739726473023,6955,0.9999816803564717,6495,0.9999999990820521
7876,7180,0.9998555340712069,9141,0.999856532904049,14267,0.9998599314688345,1060,0.9998660384494343,9855,0.9998680784471902
7875,6955,0.9998064366529542,6495,0.9999069411793498,7877,0.9999071080270568,3856,0.9999930154043987,2232,0.9999953124721632
7874,6039,0.9999976279210832,6217,0.9999986870696433,13656,0.9999990205725754,10486,0.9999995431825428,13860,0.9999995799688199
7873,14737,0.9999429321456419,2555,0.9999762711186381,8595,0.9999883178101997,16580,0.9999926886756236,10301,0.9999945005151901
7872,2141,0.9999683827531691,5204,0.9999683974396787,2617,0.99996903737739,9913,0.9999696764068798,9933,0.9999963313072228
7871,16107,0.9972191479941889,6436,0.9972607880032625,11538,0.9972749376817875,4712,0.997314527297989,12619,0.998733493271961
7870,16277,0.9923631522643886,7077,0.992412660624823,6408,0.9925442341159166,12285,0.9927739596551128,11522,0.9929209422614906
7869,12754,0.999475850792823,7247,0.9994969507595353,10543,0.9995710411037715,12445,0.9999745692909918,5091,0.9999920113585254
7868,154,0.9999601493741419,17058,0.9999813158671951,6964,0.9999833453848944,12222,0.9999862390399047,15106,0.999990082109021
7867,9807,0.9999782586602562,8901,0.9999793515664878,10833,0.9999808043554974,5357,0.9999812990043482,5476,0.9999813970051504
7866,7884,0.6949923092220133,8837,0.7269286452320081,1475,0.9785066456298868,10056,0.9951882747853681,16218,0.9999465041376504
7865,9318,0.9996210665022255,3886,0.9996428582145708,10687,0.999816059287903,13943,0.9998520390898391,14039,0.9998896928670646
7864,14591,0.9985972214665118,14424,0.9986221139052895,16538,0.9987603630034441,3948,0.9993999973279946,1600,0.9994002051097826
7863,3687,0.9998435894169266,16589,0.9998447044643907,7198,0.9998451960422086,5666,0.9998480230247846,2722,0.999856068875938
7862,14158,0.9999857915398714,6049,0.9999888973973194,7851,0.9999894855197153,10115,0.999993006850729,14219,0.9999963616673281
7861,3177,0.9973707796727558,14880,0.9973750111778263,8465,0.9974171553515363,14045,0.9974402262085096,9845,0.99848618179791
7860,3024,0.9999982423079387,12051,0.9999985996135268,4978,0.9999995851168053,12466,0.9999998480795665,13168,0.9999998488647187
7859,6419,0.9999887790886983,2055,0.9999901388806595,6544,0.9999913391289803,5750,0.9999967993003581,14011,0.9999980302039996
7858,15984,0.9992861041731409,4593,0.9992893466149948,14576,0.9992925434984675,10161,0.999492730679565,10444,0.9995210946277358
7857,9385,0.9999998173838356,4679,0.9999998797781229,9351,0.9999999270432391,3714,0.9999999309728959,2567,0.9999999414064773
7856,758,0.9984443063316499,8725,0.9994723543201333,12508,0.9995191531540922,5385,0.9998319088074998,4288,0.9999231067458557
7855,5549,0.9999998606299865,10572,0.9999999083668432,10682,0.9999999233545869,4814,0.9999999843435374,6608,0.9999999888499691
7854,12282,0.733682263940241,16066,0.734428391679796,3389,0.7364347008010456,5190,0.7520244856685694,5438,0.7532773112399567
7853,6309,0.9990646200898207,14897,0.9990647636936965,15354,0.9990648056956696,14328,0.9990651673083505,16513,0.9990658189894935
7852,5676,0.9304292572835008,12497,0.9398914095903027,10130,0.9414031209568179,10376,0.9415840734531015,10345,0.9791474946484101
7851,14158,0.9999838421997802,6049,0.9999863334124378,10115,0.9999881797331734,7862,0.9999894855197153,14219,0.999990478586855
7850,8296,0.46788509132998807,8670,0.4691590537235487,4870,0.4709105729989876,11367,0.48228590278773703,939,0.4829133790643645
7849,7652,0.9999979987271235,11581,0.999998535899794,3191,0.999998737371145,10744,0.9999988870126527,2359,0.9999999404128461
7848,16635,0.9992435496206202,6065,0.999791024468879,7240,0.9998468200218754,15385,0.9999451448667931,11833,0.9999973404675511
7847,5185,0.9998882357463645,6811,0.9999322739104761,16880,0.9999762968995664,11125,0.9999810533839558,10665,0.9999951498711375
7846,14846,0.9997811972850082,9348,0.9998040822062074,16172,0.999804565669327,906,0.9998065269355856,6730,0.999819148197402
7845,3211,0.9999568675245492,3942,0.9999687386948942,8010,0.9999806654065206,9997,0.9999895592156675,5381,0.999995603476176
7844,9187,0.9999715699032681,2739,0.9999783561190038,8638,0.9999786402681844,9268,0.9999863262363801,2236,0.9999884671767046
7843,12332,0.9997129282460918,7350,0.9997138116965463,11912,0.9997152923589337,4829,0.9997254539039018,10974,0.999970632893413
7842,9174,0.9999861967725705,8695,0.9999867567601686,15973,0.9999894205557972,14635,0.9999906881072141,13856,0.9999999527551114
7841,8617,0.9999656210700101,5928,0.9999656229156406,7831,0.9999660345746987,2755,0.9999660772534456,1467,0.999968051542542
7840,12287,0.9988896773522724,8843,0.9993897615108964,12651,0.9993955598040416,8803,0.9996422549353415,5448,0.9998786951522379
7839,4479,0.9999426619227988,7599,0.99995685730707,6816,0.9999767256097828,5491,0.9999769560138905,5453,0.9999894662568964
7838,6752,0.9999081003919743,7431,0.9999109694153636,16329,0.9999155721819201,7529,0.9999237408151053,6740,0.999927596689351
7837,902,0.9999440079529659,16053,0.9999668408982474,13982,0.9999750127158143,3670,0.9999786603434206,7931,0.9999788989684827
7836,838,0.9999993189792905,6288,0.9999994522468639,12980,0.9999994549105955,5680,0.9999994623459197,11242,0.9999994707082296
7835,6994,0.9999613720995246,9074,0.999961781896513,4889,0.9999626604233823,7621,0.9999645693926728,9427,0.9999677014916558
7834,5741,0.8721021999347995,7259,0.8749125582929868,5676,0.8772121456508027,7852,0.8820953937120247,10345,0.8866314259019966
7833,10327,0.999823182302382,3198,0.9998261671923288,11167,0.9998282378493855,8290,0.9998399411938029,6754,0.9998457939536886
7832,5443,0.999999924034755,9387,0.9999999329603534,9446,0.999999982720824,8495,0.999999982720824,7918,0.999999982720824
7831,14798,0.9999765269347148,8617,0.9999770036122371,16199,0.9999770618316278,14383,0.9999772201649065,1467,0.9999786557272698
7830,14549,0.9909851450634075,2444,0.9911736758655301,9014,0.9914172491623232,5186,0.9915559403572226,12485,0.9920574048903029
7829,17055,0.9999816280156641,12699,0.9999817896175682,13917,0.999982336139373,11325,0.9999827613785003,15314,0.9999979092764003
7828,11584,0.6630468215806498,11608,0.6656444854506316,2451,0.7495043277607442,9618,0.8560393970478037,4133,0.9119004270618072
7827,5363,0.6678943752638423,15346,0.9995613264651944,10796,0.9995937915492898,11465,0.99960032085087,16009,0.9996007305467743
7826,12369,0.5875020591347664,2375,0.9997482442713227,11064,0.9997861779507837,13070,0.9999871228379428,1953,0.999994269583817
7825,12901,0.9921101001387497,14581,0.9921111901862893,29,0.9921151495375604,5299,0.9922309519763713,9478,0.993163313061286
7824,11607,0.7706977186107308,13587,0.9263771796056038,16449,0.9276035243857821,5117,0.9276743184356803,14757,0.9277850475224241
7823,3359,0.9999661719090408,10732,0.9999670337390028,14110,0.9999690338200379,7485,0.9999705966111013,13329,0.9999715173490608
7822,13563,0.9999970598136348,4040,0.9999984978859248,6466,0.9999993810517153,3148,0.9999995031149383,3232,0.9999998249071785
7821,5237,0.9991374670515291,11040,0.9991394319539616,15226,0.9991461100707517,1543,0.999210219575799,9836,0.9999871068079108
7820,3549,0.9999984941396668,10184,0.9999989895625397,10601,0.9999993304557351,7687,0.9999995699289391,11225,0.999999930480667
7819,9529,0.9994429648724926,8192,0.9995479900641396,12956,0.9995620485331901,4577,0.9997273285686916,16507,0.9998910567004337
7818,12496,0.9999820034141031,11039,0.9999874875764241,11014,0.999989368627087,13131,0.999991223355261,11262,0.9999991019546475
7817,9052,0.9999447387535921,12562,0.9999464891808008,12271,0.9999717289945571,8324,0.9999866801076689,7929,0.9999981403201615
7816,8024,0.9970025632419613,13437,0.999907773029418,11624,0.9999583264111646,9774,0.999964105758417,834,0.9999667331387606
7815,8827,0.9999994080458738,7433,0.9999996259965543,9257,0.9999996296852905,5817,0.9999996296852905,5522,0.9999999951729018
7814,13620,0.9999851692364883,5733,0.9999852525301995,16215,0.9999856255126128,4522,0.9999858305385707,12939,0.9999859077049843
7813,9791,0.9999980542405541,7508,0.9999983128704509,1037,0.9999985038042143,1646,0.9999993589883005,6683,0.999999840045664
7812,5153,0.9999941146210765,3416,0.9999943024458907,12365,0.9999944091670879,4849,0.9999944495421271,16164,0.9999945525305489
7811,6619,0.9999998528248566,8867,0.9999999038308045,9144,0.9999999569309562,9123,0.9999999599563174,9089,0.9999999599563174
7810,7653,0.9997655437427386,11085,0.9999151158910599,5965,0.9999838741300076,9604,0.9999949526286246,8945,0.9999949655855848
7809,7793,0.9999996121108263,9135,0.999999729149294,7113,0.9999999513945301,3896,0.9999999800958514,9314,0.9999999853907385
7808,16208,0.9999946759259348,13620,0.9999947990426411,5733,0.9999948311204486,16215,0.9999948516084723,11877,0.99999525128209
7807,5586,0.9999999952090742,1713,0.9999999952091717,2510,0.9999999988238827,9738,0.999999998823921,5906,0.9999999988657957
7806,5954,0.9996389512682726,8543,0.9999082297641312,16175,0.9999241738141305,5765,0.9999462695230097,1568,0.9999537176458149
7805,13857,0.9999897441229041,4157,0.9999899428959881,13064,0.9999902941694253,11894,0.9999903387641959,16150,0.9999916143266717
7804,14743,0.999960208776894,4976,0.9999622722141567,15303,0.9999776897552998,3288,0.9999950893297925,14622,0.9999961968877797
7803,5566,0.999982676124566,11439,0.9999837446714386,17057,0.9999840106490353,10878,0.9999908813727434,13283,0.9999989912657774
7802,6589,0.9982319442926614,4413,0.9982708599774481,7606,0.9983008167193829,5383,0.9985034562930715,973,0.9985270536093247
7801,13250,0.9994888537472848,687,0.9995002594390098,11984,0.9995007426139447,4490,0.9995090416138499,5763,0.9995325700372779
7800,13734,0.6373655518974358,11591,0.6487943627479393,2279,0.6564610534145062,4906,0.6730651860791838,6617,0.8099810207234693
7799,6479,0.9999562170119259,8657,0.9999565078848095,2894,0.9999568960236891,2467,0.9999613028950196,6359,0.9999617350780349
7798,13279,0.999992274966109,14697,0.9999940246368784,14696,0.9999940246368784,11449,0.9999975050551094,15635,0.9999994003955918
7797,3962,0.6916875777757888,6146,0.6938250677695947,5621,0.7099401026733649,13458,0.9989493252779681,3498,0.9999495156098067
7796,10731,0.9989605444215273,1771,0.9989638666059246,3688,0.998976407425827,5445,0.9990311473526668,15230,0.9990490515014033
7795,8495,0.9999999369300292,8421,0.9999999440305407,5392,0.9999999440305407,9387,0.999999984706355,9615,1.0
7794,5987,0.9999772843558956,10754,0.999979672962782,3270,0.9999799976722116,14049,0.9999801619933419,946,0.9999806782225907
7793,9314,0.9999996345957011,7113,0.9999998134138524,13487,0.9999998790576122,9321,0.9999999292922158,12014,0.9999999545834375
7792,11576,0.9997930743354423,6302,0.9998103659938925,8718,0.9998989365694597,10780,0.9999202393156617,7174,0.9999964391588789
7791,12803,0.9997212956051474,7056,0.9997245190016113,14279,0.9997270717940414,6206,0.9997309431264337,6084,0.9997322871280275
7790,2154,0.9999819091473428,12332,0.999982195650436,11912,0.999983704799413,3951,0.9999858021526729,7576,0.9999999698644377
7789,15032,0.9999600886316811,7154,0.9999654865456618,16739,0.999971452655736,3789,0.9999766698989555,9082,0.9999931270166309
7788,16664,0.9999758252202879,15043,0.999976103254432,11890,0.9999764492088905,1227,0.9999766721887389,16677,0.9999783525678186
7787,5949,0.999260960213414,1473,0.9992779445250008,3856,0.9993265126612628,7875,0.999331725162089,2232,0.9993405001926619
7786,10480,0.9997789652374746,15747,0.9998087253512118,6833,0.999820742687156,5542,0.9998719292448205,7401,0.9998814914043725
7785,7648,0.9999712381233629,3511,0.9999719592817216,11564,0.9999724377968665,1619,0.9999731118179856,2398,0.9999732141276934
7784,5925,0.9998487430512639,1940,0.9999158243524624,6749,0.9999175708915516,4110,0.9999332770326437,15026,0.9999511880642005
7783,5576,0.9997637783212514,4462,0.9999072197258199,16829,0.9999195909822916,12808,0.9999839596211466,11692,0.9999872947338747
7782,7830,0.6695160222228879,13889,0.9989336934798776,6483,0.9998863781427869,11949,0.9999395060111412,12360,0.9999493772939425
7781,5321,0.999896368315889,7962,0.9999407280357799,4560,0.9999600099319189,7462,0.999967598220032,7968,0.9999704816169479
7780,11165,0.9997760598071134,17160,0.9998365108582397,15298,0.9999033026702009,1501,0.99999309460564,11977,0.9999959797559382
7779,9294,0.9998526762145885,13807,0.9998574542143507,16026,0.9998590563881822,4348,0.9999522548596261,2453,0.9999925386988476
7778,16284,0.7515631738590877,8698,0.7516653278984277,11711,0.7535110039467532,635,0.9993972211798637,1789,0.9996564592582634
7777,5052,0.9999847055216797,6342,0.9999850970689541,9654,0.9999869613928161,7424,0.9999983953550302,8044,0.9999998162420749
7776,6553,0.9999953111673808,15637,0.9999974898233011,15535,0.9999979932387566,9461,0.9999990835561396,4282,0.999999632457184
7775,2380,0.46651192511607337,1500,0.46841035831999783,8970,0.47042569339648954,3398,0.47320471487095217,6439,0.6311279004914194
7774,7784,0.7226458916371368,1940,0.723401104858979,6452,0.9999672190257087,7972,0.9999844458676813,14150,0.9999985417741798
7773,6960,0.999998307065085,9153,0.9999993473220915,7574,0.9999997542219624,7118,0.9999998793613329,2071,0.9999999969613829
7772,11025,0.5876697236544958,5758,0.9999125687883474,6719,0.9999322492401582,3146,0.9999330553276069,3871,0.9999357640386306
7771,11600,0.4799023388545027,12507,0.48692181491081654,4951,0.6031401386360542,10534,0.972982901288947,9659,0.999916051548096
7770,13516,0.5696552212208329,11490,0.5706325921452171,16467,0.5836397794461217,9017,0.5849883339189798,4748,0.6276233125549104
7769,1463,0.999800140597096,14698,0.999802899991501,13159,0.9998032457645534,11952,0.9998073123997717,16457,0.9998181401623129
7768,2564,0.9135282477572411,10017,0.9970031678956244,8292,0.9994911444566037,8063,0.9999367046449302,12978,0.9999412066785086
7767,8001,0.5805931266764194,2178,0.5809437947910584,1076,0.5811892750729724,765,0.5838657221031708,3895,0.5842354542000004
7766,303,0.625307178803879,12233,0.6914204355378408,13827,0.6954242808134903,1245,0.6963552661086523,301,0.9997571021538578
7765,11959,0.9997409428332116,4428,0.9997463480987377,2344,0.9997597506544252,15507,0.9997629248549588,7225,0.9997781586334409
7764,8199,0.9999998213585841,8060,0.9999998520920311,7523,0.9999999761548165,7068,0.9999999875509122,3572,0.9999999946434905
7763,6618,0.999860715001021,7027,0.9998608539570354,5912,0.9998713829996622,10927,0.9998742601571808,4617,0.9999756121426874
7762,4446,0.6061580668284184,4233,0.6064992718713478,4204,0.6078766723523287,12022,0.6117934086515145,16875,0.6510696463461361
7761,5308,0.9999926058577776,2085,0.9999927342939581,15115,0.9999927757399365,5645,0.9999928149261149,9449,0.9999930387760032
7760,7663,0.9998452852507803,9254,0.999847742425871,6893,0.9998490133574737,10705,0.9998637380047749,6927,0.9998908639925209
7759,16423,0.9998785969570587,13079,0.9998801481244929,11839,0.99988705413463,16463,0.9999002781859504,15986,0.9999020060918871
7758,9402,0.9955465447425428,1996,0.9955936064182951,4073,0.9956319090701234,14026,0.9958541568247479,8912,0.9991107752201946
7757,14208,0.7012135877605716,204,0.7038327292118913,4774,0.715139901069437,12129,0.7205300213131459,5238,0.9955867784291366
7756,17013,0.9999959373512248,6014,0.9999960217059806,4798,0.9999960217059806,8637,0.9999960229618798,2438,0.9999963028234748
7755,6133,0.9999507417257802,11189,0.9999619498023846,6639,0.9999682898297733,13670,0.9999771242821881,14707,0.9999774142740706
7754,7140,0.9999982014492199,7377,0.9999984571704581,5269,0.9999992152694765,6663,0.999999243631638,7013,0.9999996699508733
7753,11540,0.9992836161863112,13467,0.9993534681664274,10861,0.999496227949911,1065,0.999547958028941,8348,0.9995584887790409
7752,14638,0.9999770325994314,7706,0.9999796113831608,15698,0.9999829838829871,5337,0.9999830945714514,9852,0.999983719448223
7751,7588,0.9999816959005937,10738,0.9999817050754425,6158,0.9999819858053015,2617,0.9999824219061698,2438,0.9999881258487857
7750,1986,0.9999289804165141,1987,0.9999290154420951,5529,0.9999302614174832,3091,0.999932701708998,5866,0.9999862562991845
7749,16805,0.9998810716056372,10320,0.9999077408864244,1780,0.9999208597697041,3198,0.9999251525939156,10327,0.9999254544387778
7748,5722,0.9999806353409422,6064,0.9999826157267508,2578,0.9999849167357746,6354,0.99998560126141,14127,0.9999863300269828
7747,2089,0.7326992858917954,10904,0.7331958273745433,10119,0.7421937799765621,12318,0.9998263346989202,1851,0.9999851042021671
7746,3910,0.9999548834790407,2201,0.9999575423515189,13370,0.9999734832460881,5349,0.9999857244849895,4169,0.9999891206233619
7745,7131,0.9999038717141154,13823,0.9999065365068038,10100,0.9999071733892955,2529,0.9999126539678759,9701,0.9999279139078527
7744,1832,0.999731305541513,7078,0.9998331481114057,16917,0.9998772769199472,5842,0.9998778454390397,15690,0.9998974918763788
7743,158,0.9994199145434127,2690,0.9994362248480995,3779,0.9994496710038042,13715,0.9994623530049768,5835,0.9995462455674501
7742,13388,0.9999621457951995,15772,0.9999637169128975,4597,0.9999652619122377,8215,0.9999666350044336,7105,0.9999675302880849
7741,14921,0.9999846553057146,15857,0.9999854974460978,14085,0.9999854986027483,15676,0.999994387951399,16024,0.9999974563555543
7740,9898,0.9999261754084835,6422,0.9999354170117855,11195,0.999953936201456,6199,0.9999928603317271,8577,0.9999968660376536
7739,1487,0.999980257981478,2915,0.9999850507521363,10265,0.9999948626550571,8489,0.9999994433093728,12862,0.9999995633930955
7738,3416,0.9999901811897356,12365,0.9999903243459124,16164,0.9999903517947896,1306,0.9999904225983199,856,0.9999906519608059
7737,14001,0.9999157994351439,11461,0.9999171380246785,13807,0.9999191474978816,3865,0.9999196403566002,8357,0.999919913489747
7736,9412,0.9999812708225282,3753,0.9999815710283383,8602,0.9999832297785256,15852,0.9999836272174926,15340,0.9999842756012373
7735,10136,0.9996822280817602,9581,0.9996916135657089,7267,0.9996922627258008,6720,0.9997129690479681,6472,0.9997308939293572
7734,14922,0.9999665554006886,1671,0.9999683856372784,13354,0.9999684612156127,950,0.9999689171779936,1285,0.9999709806051417
7733,13431,0.5829973733191803,13325,0.5968846999443933,3279,0.6114833431965274,13018,0.6140983928464948,14169,0.6184448628980377
7732,2086,0.607986746925592,968,0.6094439297110668,11924,0.6214109009216435,11641,0.6227618043294797,11452,0.6232800472592532
7731,6406,1.0,6232,1.0,5184,1.0,4496,1.0,4405,1.0
7730,3398,0.5953336425487115,1028,0.5959648445168927,15839,0.5977098923243711,14765,0.6754816820184769,10277,0.6814970226429887
7729,7533,1.0,7232,1.0,7026,1.0,6664,1.0,5173,1.0
7728,13233,0.9999709235774445,14855,0.9999795094977986,14991,0.9999798774360094,8424,0.9999922265416302,5875,0.9999991006701489
7727,1286,0.999957075322171,8306,0.9999572700844536,11163,0.999957425001099,2548,0.9999579377285435,10706,0.9999581184310725
7726,10035,0.9999660431086037,1469,0.9999667273755207,1901,0.9999686067171826,13075,0.9999688664402656,15823,0.9999714852338591
7725,15614,0.9987992377673492,13483,0.9987998639133854,12397,0.9988094718879769,8384,0.9988898907199038,12767,0.9989564577986167
7724,38,0.7234905864545007,8449,0.7235652417949843,11440,0.724042646968938,10949,0.7385636952153869,6461,0.9999858225208013
7723,2050,0.9995820097080537,494,0.9995857447228765,6546,0.9996067299191982,10133,0.9996179737630492,3041,0.9999996133376959
7722,12462,0.9996194027693628,13921,0.9996223585671433,744,0.99962827096782,5702,0.9996291342234773,15220,0.9996679549769153
7721,16578,0.9999889943549827,14535,0.9999897576775575,8242,0.999990245964168,6986,0.9999905297652651,9733,0.9999988335567721
7720,838,0.9999497516501955,8605,0.9999502132000971,10847,0.9999532959013504,7836,0.9999536563517374,2838,0.9999550082133164
7719,5105,0.9999326853660179,7948,0.9999328336010366,3899,0.9999329019875423,2617,0.9999347600447365,9933,0.9999347627545895
7718,1858,0.999976276285777,3609,0.9999772961414783,4203,0.9999794484377631,3144,0.9999803378239971,2857,0.9999808870945963
7717,12032,0.9995908145192126,8214,0.9995951392781504,2993,0.9995972662973023,6558,0.9995999505098141,8176,0.9996144512407037
7716,6251,0.999999987295494,8949,0.9999999920981151,14237,0.9999999945298601,16418,0.9999999963520306,7995,0.9999999999193704
7715,5308,0.9999979888436165,15422,0.9999980315484649,12267,0.9999981528071001,12598,0.9999990924533912,6945,0.999999299471681
7714,15804,0.999857759951969,13852,0.9998578540574246,11671,0.9998598479829025,13762,0.9998607343472584,2902,0.9998630583055304
7713,300,0.9998394167623128,10357,0.9998416259644296,8282,0.9998422480789843,12143,0.9998580178738286,10116,0.9998586621085837
