Number,W2V_google_0,W2V_google_score0,W2V_google_1,W2V_google_score1,W2V_google_2,W2V_google_score2,W2V_google_3,W2V_google_score3,W2V_google_4,W2V_google_score4
6296,6886,0.9997133744840299,14740,0.9997228536504026,2990,0.9997251930458626,15890,0.9997260474109706,5155,0.9997308095298868
6295,14274,0.999784892044023,8609,0.9997862708591371,10600,0.999787659496476,2561,0.9997895038639459,2638,0.9997911134260297
6294,3558,0.9998789178349076,15088,0.9998793114479381,4070,0.9998793795915092,9982,0.9998796778700326,2729,0.9998903641363248
6293,7354,0.9999996793624619,7193,0.9999996793624619,6286,0.9999996793624619,6277,0.9999996793624619,6588,1.0
6292,8331,1.0,7596,1.0,7480,1.0,7150,1.0,6415,1.0
6291,5568,0.9996782518399755,6592,0.9996835259398833,10686,0.9996840976335283,15482,0.9996895908146551,11637,0.9996923019282986
6290,7811,0.9999998338334106,9123,0.9999999122181209,9089,0.9999999122181209,6441,0.9999999122181209,4301,0.9999999312144606
6289,3239,0.9995493573315722,7897,0.9995499255996728,1381,0.9995511410519899,10063,0.9995800957166407,13339,0.9995801985690642
6288,7836,0.999998530015393,838,0.9999994433008625,11242,0.9999999807081866,12980,0.9999999982680327,5680,0.9999999996897754
6287,16106,0.9996621619456303,13735,0.9999208977348583,8255,0.9999755456731023,12506,0.9999756525410469,9892,0.9999902817589607
6286,4333,0.999999717453163,3536,0.999999717453163,7354,1.0,7193,1.0,6277,1.0
6285,16009,0.37855524984811517,15346,0.3786847183203054,7827,0.3796797453019687,9705,0.3797511604043859,2746,0.392428713176411
6284,350,0.9997814483713209,1200,0.9998140514625495,15015,0.999936105107678,9811,0.9999859027293473,8032,0.9999977326366412
6283,1982,0.9999576106409269,14996,0.9999583110704485,4868,0.9999672266945475,5162,0.999970080093919,6031,0.9999853478168688
6282,16284,0.4433380805236035,11711,0.4445736636254898,2237,0.4466400411346644,12534,0.45295770523360535,5677,0.5144947288037568
6281,9372,0.9999918655905975,3939,0.9999930551936185,13463,0.9999958176613821,4090,0.9999975099976803,14207,0.999999631315429
6280,15777,0.5198358578379922,10984,0.5200910598739382,2753,0.5250633738137318,13086,0.9614404183536739,11295,0.9999219362111017
6279,11670,0.5021848075282292,7927,0.5541693379349877,3466,0.5554229030360952,7103,0.615089269184357,5297,0.9999084319687958
6278,3565,0.999998203890096,4385,0.9999995190502067,3442,0.9999995190502067,3429,0.9999995190502067,3428,0.9999995190502067
6277,4333,0.999999717453163,3536,0.999999717453163,7354,1.0,7193,1.0,6286,1.0
6276,11454,0.9999063056078386,11152,0.9999064593780504,12626,0.9999069756522799,14771,0.9999107677729673,15973,0.9999110582859377
6275,17028,0.9995870783824036,2708,0.9995873350879109,14433,0.9995883191823702,5293,0.9995888495053459,15256,0.9996147986729281
6274,7338,0.9992752014875027,15124,0.9992890824409956,16684,0.9992904785631886,11137,0.9993058073062042,5157,0.9993810831006468
6273,14327,0.999953492396173,9283,0.999953812503096,1306,0.9999541225159563,9515,0.999954238011011,5153,0.9999549167668643
6272,5760,0.9999759379515578,10809,0.9999823666377953,1115,0.9999885732261762,1626,0.9999892882637299,3515,0.9999919945356363
6271,12851,0.4103316819731949,13411,0.4119300568017305,5048,0.6416710653792076,16791,0.6429072656461768,12984,0.6462766600850861
6270,8048,0.9999999309821276,7096,0.9999999659040918,6871,0.9999999916585066,5361,0.9999999916585066,5626,1.0
6269,9135,0.9999985455787567,7353,0.9999993880455114,6779,0.9999995739363455,3337,0.9999999246178067,5629,0.9999999757027372
6268,2591,0.6760329932555749,12998,0.6761960610198151,15867,0.6763173967554391,11169,0.676659034840577,7121,0.7704984441090071
6267,6004,0.9998984187464197,5814,0.9998984909393163,14993,0.9999053969893402,16376,0.9999066369813792,15105,0.9999095384993966
6266,15061,0.45612672459747816,6770,0.4564353211766801,11133,0.4604926211611452,13507,0.9998329767432864,11352,0.9998553505227423
6265,2454,0.9999999092810093,8937,0.9999999096299201,6613,0.9999999512364819,2059,0.9999999621070748,8926,0.9999999974745719
6264,15317,0.9999498247054616,14677,0.9999549497882865,10596,0.9999559011932115,12095,0.9999581062585907,11409,0.999959967388878
6263,12752,0.9999134235342452,2900,0.9999324278422776,554,0.9999523978344171,896,0.999990307108955,3653,0.9999938007130345
6262,2665,0.9999422808010017,13275,0.9999424732796047,2522,0.9999425101482664,8297,0.9999439682035182,8200,0.9999463247888917
6261,6247,0.9999618500386879,13187,0.9999638327364071,8067,0.9999717870521597,1699,0.9999800386417425,16308,0.9999816290625653
6260,734,0.9999500267631025,14626,0.9999504326716704,4011,0.9999505815343684,17009,0.999951147087831,8224,0.9999512050329172
6259,6663,0.9999746826347123,7377,0.9999762023849624,6542,0.9999783133655802,7673,0.9999935762735562,6841,0.9999977067052818
6258,15262,0.9999964807851023,9031,0.9999980173607037,13404,0.9999994320928562,3914,0.999999458141374,11279,0.9999997555983423
6257,8609,0.9934189710517856,12478,0.9934328646816915,2593,0.993446846583376,9189,0.9970477075176728,3523,0.9975173147274373
6256,5892,0.999929539899047,6702,0.9999305353774853,12181,0.9999313706709848,12589,0.9999381547461403,9033,0.9999423737766375
6255,14323,0.9998297986503144,14307,0.999830162610231,5042,0.9998449939389387,6807,0.9998583618728579,15301,0.9998693408268742
6254,14272,0.9999889494642079,1044,0.9999890366643166,1459,0.9999892924578423,16283,0.999989429304208,12858,0.9999900413289914
6253,65,0.999986637986982,14933,0.9999870527265009,16095,0.999987377052154,1855,0.9999888258995773,10165,0.9999895785098477
6252,2229,0.9999938452162443,8963,0.9999938968601783,7290,0.99999390773203,8494,0.9999939878389371,11894,0.9999946463720959
6251,5483,0.9999999778670003,16418,0.9999999898027692,14237,0.9999999936928272,7716,0.999999998754567,6968,0.9999999998495603
6250,15544,0.5580134045106572,8763,0.5584474816482664,47,0.9678599649013566,6715,0.9998859167325003,10479,0.9998869438380877
6249,12278,0.9999999928876399,6492,0.9999999935896536,6914,0.9999999941616488,8293,0.9999999964224745,8139,0.999999996576619
6248,8440,0.9997438856352395,16500,0.9997445083138203,13242,0.9997713352357208,8900,0.9997742107218273,11130,0.9997808746472637
6247,13187,0.9999510969793453,6261,0.9999618500386879,8067,0.9999632422497973,1699,0.9999693487723135,16308,0.9999705371084675
6246,13048,0.9855963392757081,10935,0.9858410887224296,10501,0.9859172571466982,7383,0.9859261841384036,16316,0.9861001892242455
6245,8246,1.0,8071,1.0,8012,1.0,7365,1.0,7342,1.0
6244,12407,0.4268677204686304,8834,0.4329382248418305,16798,0.4335616007288349,14945,0.43358437072759615,5697,0.99988270955775
6243,6148,0.4820907910373886,4210,0.4824922824959107,12308,0.48304176987889014,3393,0.4881536071884516,1769,0.9997906357520427
6242,6643,0.5749897991598542,1554,0.5754137185770395,13555,0.9999409043189152,4368,0.9999485539867528,10508,0.9999615021171968
6241,8331,1.0,7596,1.0,7480,1.0,7150,1.0,6415,1.0
6240,7478,0.9999995234380402,7257,0.9999995234380402,7524,1.0,6868,1.0,3568,1.0
6239,4501,0.4773840989628314,13631,0.966167912143457,16918,0.9977687734493118,4298,0.9988220375801271,11702,0.9989797663481426
6238,7118,0.9999975333245793,7574,0.9999981250997532,9153,0.9999992965544119,9021,0.9999995244960185,12074,0.999999916434689
6237,831,0.9990012886113343,15497,0.9990095465326371,3658,0.9990138663789303,5880,0.9990766867500425,4038,0.9999559304843734
6236,9703,0.999814404924415,9287,0.9998197252758918,4857,0.9998200383094589,15380,0.99982061655603,1427,0.9998826920020777
6235,8360,0.9999998047971965,5288,0.9999998047971965,7182,0.9999999533352323,8269,1.0,7580,1.0
6234,12735,0.9999999536244681,15746,0.9999999559209677,15943,0.9999999567678369,10201,0.9999999587366948,4147,0.9999999834618516
6233,4367,0.9999080593528976,2832,0.9999092088765191,14870,0.9999101445023724,4738,0.9999243781219734,9763,0.9999308732010322
6232,7731,1.0,6406,1.0,5184,1.0,4496,1.0,4405,1.0
6231,9623,0.9998666562347516,5928,0.9998693104391396,11173,0.9998700321268623,9006,0.999870825988322,16362,0.9998733547909827
6230,7741,0.9997589236979889,9176,0.9997633251634491,15857,0.999778438393739,3372,0.9997870495581795,12001,0.9997925711601856
6229,7167,0.9999991682104437,8050,0.9999994007897096,4273,0.9999994007897096,3525,0.9999994007897096,4329,0.9999999261634079
6228,2064,0.9991231919860468,7872,0.9991286887266405,9933,0.9991344221329737,6703,0.9991388413749249,12470,0.9992112947001595
6227,7421,0.9999998034171058,8309,0.9999998661435365,8743,0.9999998889663576,8133,0.9999999812439305,7488,0.9999999812439305
6226,2309,0.99991120365686,2310,0.9999115029013891,12536,0.9999126265845042,7328,0.9999129221743559,5849,0.9999131913900164
6225,7970,1.0,7497,1.0,7030,1.0,6562,1.0,5227,1.0
6224,6709,0.9999992709488276,3993,0.9999992709488276,7507,0.9999998052355505,6705,1.0,6556,1.0
6223,3829,0.9999413053368257,4977,0.9999526310593416,4136,0.9999902879377027,6132,0.9999940161242743,4349,0.9999997846262946
6222,8550,0.9999328333596976,10738,0.9999330005252912,1701,0.9999334639168636,2438,0.9999336278279884,7511,0.9999347962867664
6221,1579,0.9999997595864436,12830,0.9999997595887605,1829,0.9999999421883344,2599,0.9999999463968824,4130,0.9999999464001547
6220,8418,0.9985595040773974,7417,0.9985744126579216,13224,0.9985814757952715,2822,0.9986331015875376,3530,0.9986591921746399
6219,16036,0.9998780520567437,15036,0.9999065652513788,7144,0.9999556168966721,7965,0.9999566315787346,13771,0.9999701817129784
6218,15057,0.999760617978846,3257,0.9997647514673828,705,0.9997660540330607,3099,0.9997660602721977,1809,0.9997661520102397
6217,2431,0.9999989002383575,13656,0.9999990924680375,7874,0.9999991803687888,13860,0.999999472736865,10486,0.9999995001449057
6216,6622,0.9999938686773399,6802,0.9999959820985741,6521,0.9999988925566835,1295,0.9999997875367219,133,0.9999998023601913
6215,13057,0.9999916212209179,16282,0.9999919068282576,15956,0.999991935905732,1982,0.9999928811061987,15974,0.9999936092242476
6214,4976,0.9995403882653061,14622,0.9996509987898806,7804,0.9996969311220444,3288,0.9997514243541482,15303,0.9997946074083155
6213,16437,0.9981952180184416,15484,0.9982018687606282,12402,0.9982063950717255,12080,0.9983884232975122,13575,0.9988071985125131
6212,8043,0.9992746955246657,3134,0.9992815303501208,16598,0.9992832767712783,10583,0.9992833204031571,2956,0.9992853947630942
6211,10183,0.998375869517474,6256,0.9983807519179703,3933,0.9983871820766633,16270,0.9984066032666087,1209,0.9984783873706519
6210,4979,0.6538147119387127,14125,0.9988038084556368,2787,0.9996276551232353,15555,0.9999295331600109,11028,0.9999463670365681
6209,7701,1.0,7518,1.0,6398,1.0,5179,1.0,4449,1.0
6208,16735,0.9998731442355919,4934,0.9998799345376237,14066,0.9998836633786597,2824,0.9998841239877562,6120,0.9998894062767192
6207,7061,0.9999999137454051,7470,0.9999999767065474,9099,0.9999999778825901,7441,0.9999999778825901,5280,1.0
6206,13389,0.9999425950827309,14279,0.9999512986407997,7056,0.9999526163070374,6084,0.9999532182545862,9714,0.9999578864075833
6205,8216,0.9998459423321896,8423,0.9998461106690478,522,0.999846566130206,6252,0.9998470345763905,7805,0.9998492080109711
6204,13838,0.9999785952558731,1256,0.9999797690919205,11673,0.9999798646991299,12187,0.9999801150596918,2717,0.9999801385596093
6203,4822,0.9994171296525136,11526,0.9994236629372879,3870,0.9994570442204198,9820,0.99946178863108,1640,0.9995261851324556
6202,5795,0.8589525236197496,10376,0.860628276703268,10130,0.8606759657437492,6555,0.860989848487475,10345,0.8674004306034111
6201,7303,0.9999981265660508,2584,0.9999981325713615,13508,0.99999813568477,15322,0.9999981376715448,16186,0.9999981453993034
6200,8967,0.9999851121338499,8836,0.9999865882233352,1635,0.9999907866952549,12272,0.9999911101103183,10655,0.9999990589312325
6199,6422,0.9999038009069864,11195,0.9999150819945241,9898,0.9999457811385845,7740,0.9999967492422711,8577,0.9999996755924793
6198,10208,0.9999011195459735,7662,0.9999015031356029,11436,0.9999465559909314,8683,0.9999510571646977,12389,0.9999762892971836
6197,10168,0.9937942131632284,13025,0.9938118131717757,15090,0.9938198207030842,12421,0.9938290772434183,13748,0.993905643506937
6196,6189,0.9999044698750915,10500,0.999927894894509,1594,0.9999381652042164,14702,0.9999488464006936,6079,0.9999633672882428
6195,8659,0.9999875128403283,11495,0.9999875728730514,9044,0.9999877404687437,11464,0.9999878015050284,9449,0.999988132952626
6194,5813,0.9999997199890963,9257,0.9999997907380483,5817,0.9999997907380483,9226,0.9999999636200219,9637,1.0
6193,4699,0.9998345315278248,2271,0.9998396650448858,9131,0.9998423301393766,2477,0.9998436745756698,12688,0.9998465259506566
6192,16842,0.9999775105716951,14859,0.99997771603392,16603,0.9999778439914169,16525,0.9999780119024277,10375,0.9999817683395078
6191,8793,0.5806321599322463,9204,0.5850280729051908,7304,0.5906032910564346,876,0.8625562658737455,13212,0.9995074523868799
6190,7641,0.9999999319104461,7584,0.9999999720322206,3284,0.9999999793145292,9631,0.9999999799543461,9119,0.9999999799543461
6189,10500,0.9998935148611993,6196,0.9999044698750915,1594,0.999908451785873,6079,0.9999150265380431,14702,0.9999831371189832
6188,13281,0.41283229570427077,4459,0.4251341529234925,16877,0.43294502540299634,821,0.6002134067694292,15669,0.6306215021394839
6187,13599,0.6369818882371492,12741,0.9953963657865971,3773,0.9957109471074069,17143,0.9969409190748235,12738,0.9969819392739775
6186,14336,0.9999056583504367,9448,0.9999059182366774,15806,0.9999059283198208,1268,0.9999061960937617,6404,0.9999092355392198
6185,2140,0.9999818540611566,16381,0.9999892456319711,3918,0.9999925320847018,8854,0.999997798308585,12904,0.9999996239090642
6184,81,0.6128996065124905,15854,0.6146728237847149,11849,0.622872419314451,4982,0.9989658927544879,6426,0.9990392123713875
6183,4994,0.9995516812925692,2810,0.9995524268179037,7628,0.9995529509296512,664,0.9995550668087888,11446,0.9995606607916445
6182,13547,0.9915085483399705,9604,0.9915650221706866,8945,0.9915651934122252,7810,0.9915821514945459,7653,0.9916852814578133
6181,15444,0.9999703374386885,13415,0.9999747516771024,14671,0.9999774650534592,8726,0.9999795600314314,14378,0.9999806847841598
6180,3905,0.9999656572753465,11066,0.9999899028630952,5720,0.999991999243085,7137,0.9999972007500693,11341,0.9999989194973635
6179,6617,0.38665055124602965,14978,0.42359387876640964,9682,0.4292152134426141,3681,0.431075680331296,3065,0.441627260318931
6178,14402,0.5257138914281935,3698,0.9990075018274136,13300,0.9997417654011169,1187,0.9998104002862233,7221,0.9998473794850461
6177,11728,0.9999988768021929,12085,0.9999990525424,13834,0.999999068607329,6400,0.9999999755760987,13301,0.9999999763512196
6176,1551,0.999984642260545,6201,0.99998489643592,3558,0.9999850513120032,8722,0.9999857119945598,5083,0.9999862273174893
6175,14639,0.5367830908228522,9588,0.5371489247298704,8740,0.537885421882178,5016,0.5386590448577638,10746,0.5395270623039321
6174,1243,0.9991924057636006,16938,0.9991950366650617,10543,0.9992000042471448,10624,0.9992014238580961,14604,0.9992096668548455
6173,4646,0.9956888334786567,7458,0.9957206960336245,11349,0.995785928405035,5229,0.9959084449280159,10135,0.9959508241995056
6172,14405,0.9999901852194966,14946,0.9999909273390547,14268,0.9999920971857993,17065,0.999994746236585,12763,0.9999970845202913
6171,58,0.9881208807905058,14211,0.9999298997048449,3205,0.9999486629357472,2365,0.9999502165780554,5273,0.9999509872171508
6170,14803,0.9998616095629808,2007,0.9998659535974809,5672,0.9998662583140232,10685,0.9998666861466917,4961,0.9998883769079216
6169,15589,0.9996802379401524,15243,0.9996806260599103,7589,0.9996820654771132,5262,0.999683387754183,8338,0.999684185814169
6168,16483,0.999986167036511,3023,0.9999863415635154,946,0.9999869976173786,14049,0.9999903732091941,2425,0.9999997319505285
6167,5059,0.6088713706086285,7661,0.701751114113386,12748,0.7022073534511906,5687,0.702861381800128,1714,0.9998473942102797
6166,9322,0.5597877600420216,23,0.5697772581367502,12997,0.9962423810846022,7525,0.9997786639172146,6432,0.999790785785925
6165,11198,0.9993651916879817,10393,0.9994313911564523,5837,0.9996408503857201,6029,0.9996466756261948,5800,0.9999533830791096
6164,328,0.9883749911906874,2546,0.9883937274961432,8339,0.9885160020983661,12416,0.9885911305099788,12642,0.9886007645796985
6163,14250,0.9999864491349064,13842,0.9999946420585903,3321,0.9999953278979141,4332,0.9999987143086295,12355,0.9999991658836477
6162,15422,0.999997997368614,1841,0.9999997918721482,13971,0.9999999014610573,8659,0.9999999412308368,14462,0.9999999548976886
6161,1623,0.9994289681864648,3696,0.9994650865392125,10322,0.999473094652692,15002,0.9994751363195176,1512,0.9994914900982632
6160,1043,0.9904105117990539,5158,0.990427048244504,3485,0.9904521515294744,1162,0.9907908723644107,6112,0.9910887241047439
6159,14891,0.9816230546805916,14404,0.9816403821281231,8008,0.9817783937310076,16286,0.981800106728872,3731,0.9819091753467839
6158,4798,0.9999900173398281,8637,0.999990019070678,8550,0.9999901839022174,1701,0.9999902322227924,7588,0.999998489695107
6157,14825,0.9995879268677825,4466,0.9996005574396313,7249,0.9998854135874422,3432,0.999932833395904,4818,0.9999713361814482
6156,10703,0.9949657245284451,1155,0.9956121831237712,5775,0.9977433437750759,10547,0.9987872941110296,2143,0.9995718120971648
6155,13275,0.999964842375581,4594,0.9999651516655937,8714,0.9999651672931208,7216,0.9999669014686671,9063,0.9999681543787506
6154,16592,0.999994798546788,16762,0.9999973316898957,5063,0.9999992533426146,4514,0.9999992727859331,14019,0.9999994385295384
6153,4513,0.9999499193349466,6976,0.9999503596982997,16843,0.9999509497641084,15585,0.999952286886279,17107,0.9999544616112757
6152,4458,0.9995502439980929,14678,0.9995573570944062,16117,0.9995645920751005,4481,0.9995790184401606,6149,0.9998569088460039
6151,14204,0.999788144030207,14467,0.9997885573741591,11729,0.9997942267394127,1702,0.9997949321841498,13276,0.9998048761053668
6150,15639,0.9999394085154261,1903,0.9999396715184619,13955,0.9999404477593865,3104,0.9999406383719451,15696,0.9999411070784017
6149,4458,0.9998139655542314,6152,0.9998569088460039,4481,0.9998743967890243,14678,0.9999041688815752,16117,0.9999135146956216
6148,6830,0.9999420057551167,16830,0.9999531306643371,3669,0.9999620438442418,3661,0.9999754800673641,2220,0.9999773433216114
6147,1647,0.9985792143848147,12461,0.9985861334268091,13450,0.9993206606783355,14,0.9996936558640676,925,0.9997221972867887
6146,7265,0.9790721387581949,7386,0.9790864127826411,13708,0.9791736556592119,7838,0.979200984948264,648,0.980968981538914
6145,7755,0.9981211550653929,8245,0.9981528386769514,11189,0.9981563816898397,6639,0.99815961830137,5508,0.9983428332863928
6144,6597,0.9996029239055103,16789,0.9996069428312664,2391,0.9996099018612108,14557,0.9996128521162733,10324,0.9996235874870834
6143,8454,0.999790712101875,7502,0.9997926731330626,1567,0.9997954750674339,3555,0.9997969512384188,3817,0.9998017117813337
6142,10431,0.6055747284174432,3926,0.6064052721163815,3577,0.9946682422084838,14763,0.9976503210147212,7062,0.9983721006159771
6141,2338,0.9880732355176199,1357,0.9883743263681545,12613,0.9884077428118453,7036,0.9886876410154141,1825,0.9906658287768141
6140,3627,0.9998266351329751,6671,0.9998402059491233,11475,0.9998414949263472,3164,0.9998496293006154,10564,0.9998548695138583
6139,6494,0.9999274963243104,4565,0.9999275007459978,6479,0.9999275503431047,8657,0.9999277219156836,2467,0.9999292128196212
6138,4750,0.996671854988918,16923,0.9993534076283823,12391,0.9999406837415762,4407,0.999980686548026,12358,0.9999948428796558
6137,14479,0.9999340467144323,1593,0.9999364419742196,7107,0.9999407050331263,15930,0.9999834434071859,4361,0.9999997790295115
6136,6000,0.9999653387935329,8396,0.9999658275513156,11749,0.9999660613776051,15833,0.9999689367977017,2621,0.9999693204168515
6135,14807,0.9999452192409334,6600,0.9999466627521767,15025,0.9999496146812661,1627,0.999950468591884,13264,0.9999515771014931
6134,8786,0.9979744558020066,6196,0.9980515232623681,6079,0.998109495712684,6468,0.9983116745310051,5176,0.998750989495409
6133,11189,0.9997965974829081,8245,0.9998118973100185,14707,0.9998449927324846,13670,0.9998712458259038,7755,0.9999011326082989
6132,3829,0.9998978413804372,4136,0.9999690575681904,4977,0.9999803188273895,6223,0.9999940161242743,4349,0.9999960711492093
6131,2857,0.9998845435064168,7718,0.9999028334076545,4203,0.999903470862518,1858,0.9999676472646437,2530,0.9999975643513839
6130,10783,0.989673559399373,3382,0.9897930388980499,5643,0.9902963862501445,4651,0.99039537201954,3219,0.991320246152336
6129,2459,0.9999837238798103,1518,0.9999841545726408,1938,0.9999844186333477,4608,0.9999847432083747,11193,0.9999850269374719
6128,10627,0.9997128381428138,4646,0.9997182157558259,299,0.9997298328387316,4863,0.9997761825351624,10583,0.9999606610323253
6127,7635,0.9999454300861335,5298,0.9999454967444528,8430,0.9999459210575267,8966,0.9999487117792749,4845,0.9999903400177541
6126,15472,0.9997551377060766,13390,0.999764869766375,5039,0.9997695725313247,4807,0.9997788350689928,9330,0.9998841108670562
6125,9420,0.9998933662550626,4415,0.9999160720576583,6824,0.9999202190195698,16251,0.999938691894397,10464,0.9999412976164834
6124,3388,0.9190760443224766,2818,0.9191341670224314,498,0.920221245106926,15325,0.9210994624787517,10767,0.9239638546952484
6123,1652,0.9999856352115313,7921,0.9999896339566795,8571,0.9999992627609144,1491,0.9999993247406629,10908,0.999999918766451
6122,15856,0.4007783918883285,10956,0.40081997001851466,3506,0.40116702439508156,10549,0.40410107106662996,3541,0.4060856915432763
6121,5083,0.9999457939661659,14020,0.9999460359337534,1322,0.999946108394,16062,0.9999461094145444,12153,0.9999471736019955
6120,6208,0.9998894062767192,16735,0.999983538329573,4934,0.9999862498057682,2824,0.999991893899484,14066,0.9999936836879729
6119,6196,0.9994923329189944,14702,0.9994947987853842,8786,0.9994991616714469,1594,0.9994999158410452,6079,0.9995548681090128
6118,9073,0.8624201070696303,10917,0.8625207812312945,14975,0.8626596392500447,3695,0.8638561143226097,9518,0.8643157807677616
6117,3839,0.6036708531207922,5241,0.6038165327201664,1746,0.6040302743043318,16460,0.6053523443206623,14419,0.999804903745892
6116,4996,0.9985229875265432,16482,0.9985284118072569,16481,0.9985284430631935,14081,0.9985298468719853,9259,0.9985411447648567
6115,2770,0.9999999929162341,6736,0.9999999929162586,10616,0.9999999992330786,5434,0.999999999252971,13007,0.9999999992529855
6114,15881,0.9997334525744049,14712,0.9997342009344833,13916,0.999734201404161,1832,0.9997395950833474,11511,0.9997700477034185
6113,5384,0.9991848305130867,14115,0.9991859520321205,14240,0.9991978199966564,9837,0.9991995205253934,15567,0.9992343978308688
6112,15105,0.9997047797441806,4141,0.9997159280413426,1310,0.9997166492097386,1142,0.999718168050705,1299,0.9997349436129801
6111,15990,0.9999481721046151,8054,0.9999568693296769,777,0.9999655528174354,15749,0.9999963178412111,6579,0.9999976356662377
6110,1533,0.3600816829919462,137,0.9859793114575935,15618,0.9912131106379839,11292,0.9913021407834337,7295,0.9913544368019078
6109,15908,0.9999945222179546,6625,0.9999954273204145,15868,0.9999967304848115,13981,0.999997964569943,15907,0.9999997817305458
6108,9980,0.6709561560913563,15,0.7731422336442894,3997,0.9996361442589025,8385,0.999839119472337,3500,0.9998432358713768
6107,4654,0.9998000304483088,12784,0.9998001570211859,10742,0.9998010562837668,8721,0.999801740716521,16289,0.9998027880491644
6106,14329,0.9999999996753333,9101,1.0,9100,1.0,7901,1.0,7886,1.0
6105,9105,0.9939627135531733,16367,0.9939811230576242,16888,0.9939907322279643,16138,0.9940145883285049,11958,0.9944175996457626
6104,4771,0.9999201891288813,11962,0.9999239641647043,15536,0.9999256924073109,1198,0.9999262882934903,3087,0.9999953870621732
6103,6753,0.9999999782592202,7146,0.9999999801899678,5597,0.9999999801899678,5759,0.9999999976590407,6593,1.0
6102,16024,0.9997448759625286,7741,0.9997856245252349,15676,0.9998403154902983,13640,0.9999420268554315,261,0.9999991662886938
6101,8031,0.9998412594964516,2782,0.9998471513655846,13035,0.9998756407911256,6360,0.9998822500876905,3411,0.9998947890300705
6100,14648,0.9999200370165413,7324,0.99992401428137,5807,0.9999420358332203,9992,0.999944643551605,5613,0.9999452086837184
6099,2402,0.9997025461818976,4263,0.9997088801278499,3139,0.999741576676013,3866,0.9997601201395565,5828,0.9997787955595387
6098,5319,0.999889795304208,2533,0.9998904632068756,7498,0.9999790887117512,7437,0.9999882628154735,9439,0.9999993156727517
6097,3419,0.9998262263719887,1925,0.9998283667330047,14856,0.9998307227786682,12072,0.999842654904064,15742,0.9999612728255461
6096,1164,0.40775023722445813,11901,0.40782861774776336,13305,0.40794830136379706,10568,0.40834111128108563,10498,0.9999465537636695
6095,423,0.3937505110957646,3060,0.39744516819490194,11214,0.39767615416622654,5318,0.41873988551971675,11732,0.49923611900107395
6094,3472,0.9993270083775414,8272,0.9993281089711726,14562,0.9993410457381937,16943,0.9993430023758089,16444,0.9993460156955496
6093,1437,0.9997621311101579,16530,0.9997963365061837,866,0.9998653192297561,12424,0.9999049469349042,14533,0.9999444099524357
6092,11078,0.999997494292951,324,0.9999989879546799,8824,0.9999998650454812,3879,0.9999998770440188,3272,0.999999999999838
6091,545,0.3824987566848199,14808,0.38277796406441017,817,0.38343699367077605,17091,0.38344811040024246,8959,0.9997683884000038
6090,12635,0.8695050094022841,528,0.8696488795248064,5900,0.8696974719304364,5580,0.870372377302546,10712,0.9837101636475855
6089,8520,0.9978043889010464,5590,0.9982562690340399,531,0.9994921302069663,13409,0.9998956782672188,9526,0.9999550876113011
6088,1809,0.9999796909070777,6404,0.999980522711898,9448,0.9999827635094827,15806,0.9999827778263933,1268,0.999982911640445
6087,6019,0.9998910085906034,16064,0.9999176982788158,4777,0.9999272144920235,13076,0.9999626728091261,16617,0.9999852551593653
6086,10670,0.9993208512599883,5632,0.999320864362979,3278,0.9993227606718438,1532,0.9993291462654305,4716,0.9993481560255947
6085,6513,0.9983577400693675,1414,0.9983754400377649,10998,0.9983848663955187,1479,0.9984159576854023,3083,0.9984897635281273
6084,14279,0.9999754865756847,13389,0.9999779966681215,10645,0.9999809844269612,7056,0.9999874560243451,9714,0.9999934087842551
6083,8999,0.996388040652994,540,0.9969361490603559,5367,0.9971601605439412,5464,0.9978530424347257,8800,0.9981800394764512
6082,13926,0.9999525641572939,1322,0.9999526185543651,3558,0.9999526797169837,12524,0.9999529159788905,15270,0.9999530284426982
6081,10227,0.5821297151001139,15839,0.6118739791889206,6499,0.6592310410214389,7618,0.6768084883278298,15675,0.6775353063234876
6080,14846,0.9995001820404408,12719,0.9995050270731745,2230,0.9995085255798015,12454,0.9995467751351771,16731,0.9998721330663151
6079,10500,0.9999363094677369,6468,0.9999370700167735,1594,0.9999574564238922,6196,0.9999633672882428,14702,0.999963592527258
6078,9050,0.9999999895954237,6996,0.999999990568208,14286,0.9999999942202799,5286,0.9999999993737565,16695,0.9999999993887029
6077,3307,0.9999633209870579,9696,0.9999665512699231,10831,0.9999701243834492,14739,0.9999708442094606,15590,0.999970975811157
6076,10668,0.9994436853328754,14836,0.9994612778301116,9907,0.9994769892586178,7244,0.9994856093483696,3331,0.9994904335185755
6075,13440,0.6324349451607555,9920,0.6392593371901173,10040,0.6606903064589016,8793,0.6621538541064489,658,0.9883407500887129
6074,15322,0.9999945211999202,5886,0.9999945256537072,10513,0.9999945273606228,2584,0.9999945293032646,6425,0.9999950069921715
6073,1346,0.9999471616428551,14581,0.9999506689001918,14592,0.9999575808695405,12901,0.9999593803186753,1933,0.9999597663714
6072,16278,0.9998567251568479,16333,0.9998579039193592,15784,0.9998632779826471,14768,0.9998666784692295,3520,0.9998962458380799
6071,14676,0.9983205592310014,6885,0.9983258261539745,12600,0.99834149013225,15277,0.998381244744789,4107,0.9984554521592566
6070,4871,0.9999605444778711,8200,0.9999605451914605,8714,0.9999608043700621,15472,0.9999609487756509,8602,0.9999610704097771
