Number,W2V_glove_0,W2V_glove_score0,W2V_glove_1,W2V_glove_score1,W2V_glove_2,W2V_glove_score2,W2V_glove_3,W2V_glove_score3,W2V_glove_4,W2V_glove_score4
9916,11483,0.9999429875111918,5311,0.9999470903270337,12865,0.9999491513077061,16028,0.9999557550013716,14368,0.999955767435657
9915,3223,0.9999902193747218,11339,0.9999904288902025,2167,0.9999986443426041,2946,0.9999994319021221,5959,0.9999999603149677
9914,34,0.9986287401792477,33,0.9986287401792477,5859,0.9986357997682429,7672,0.9986788198872883,6703,0.9987379915824985
9913,10083,0.9999968891509283,1701,0.9999969161184895,6014,0.9999975082622063,4798,0.9999975082622063,8637,0.9999975090928649
9912,3117,0.45324749525596125,3649,0.4533077446407149,15954,0.4535442332149895,5245,0.4536754574713478,15356,0.45837051421292907
9911,8551,0.999999936424414,4423,0.9999999364245388,8860,0.9999999684065543,12368,0.9999999926191171,13755,0.9999999999999992
9910,16862,0.9999544952165879,15049,0.9999544952165879,7976,0.9999561106358472,10357,0.9999571122118985,6694,0.9999599722942437
9909,753,0.9234235890532354,2886,0.9234954401965685,6160,0.9241491948198964,1355,0.9245344202544511,1348,0.9245344202544511
9908,5561,0.9998326060273127,5892,0.9998340764785857,6256,0.9998456437013261,12589,0.9998493704190583,9033,0.9998494731478831
9907,8248,0.9998495242803517,14791,0.9998874331098304,11144,0.9999140786376862,14836,0.999931584870346,3331,0.9999360235766237
9906,13400,0.9988442637294465,11823,0.9988636740515179,13749,0.9989076944199766,14688,0.9989079480359776,10442,0.9989273024095815
9905,8268,0.9999993369408212,14527,0.9999995233621284,1760,0.9999998307748249,11981,0.9999998829190881,14906,0.9999999982048642
9904,13508,0.999975607382821,7303,0.9999756811165985,1548,0.9999756914881642,2310,0.9999759373598213,15270,0.9999763499738719
9903,9027,0.9997684686963616,11439,0.9997697584083519,5566,0.9997698746177385,14542,0.9997762549889895,16491,0.9997867204165747
9902,8143,0.9999989820216724,8613,0.9999991801500314,10654,0.9999996558864805,7347,0.9999998566431295,13004,1.0
9901,5413,0.9937407664655183,4778,0.9937422637229593,11413,0.9937433576170893,13246,0.9937675031029939,4207,0.9939004045478802
9900,14478,0.43617285141296097,11469,0.44358173788041794,2903,0.4443518382685782,3999,0.4547882499442566,4753,0.4589809809616995
9899,16565,0.4980605204439765,10929,0.49825803651588624,10352,0.4986403634093827,10166,0.49912285562622394,8615,0.9998875056958907
9898,3884,0.9999112658306937,11195,0.9999242002543153,6199,0.9999393721246409,8577,0.9999460950329174,7740,0.9999582703482666
9897,1966,0.9999882755681646,7949,0.9999985497358039,5393,0.9999991335625742,9937,0.999999639007061,5850,0.9999999434197742
9896,12095,0.9999402793764376,15317,0.999940535100845,14677,0.9999406395796512,11409,0.9999432178665775,10596,0.9999447088947804
9895,14233,0.9999708647456765,6302,0.9999716925162422,11576,0.9999724621660875,8278,0.9999724836344839,9795,0.9999728193582119
9894,8082,0.9999999668042274,7286,0.9999999668042274,7504,0.999999991084913,4200,0.999999991084913,5216,1.0
9893,4626,0.9994233243590201,573,0.9997089000911532,3364,0.9999321486487889,4328,0.9999546822568557,4666,0.999961565736393
9892,16106,0.9997240477697079,13735,0.9999388233909781,12506,0.9999703689121103,8255,0.9999713995577957,6287,0.9999925396257244
9891,1004,0.9999007043385334,15095,0.9999030827399457,11652,0.9999035296039986,13677,0.9999041186891965,3812,0.9999071041799759
9890,7420,0.9987190886815642,14927,0.9987476923962101,9500,0.9987561648188974,13208,0.9987789437447355,3693,0.9987875963014653
9889,12839,0.9851575296310544,10392,0.9852754559063435,1440,0.986173347041006,12817,0.9863382694739432,10695,0.9992017473190972
9888,14691,0.5569983056368718,15453,0.5570195546481042,9414,0.5575898291089467,837,0.5584574934858383,6881,0.5589101621362633
9887,13440,0.999523722923432,9474,0.9998636891412349,974,0.9999076843787881,14819,0.9999318320027489,14227,0.9999721838227429
9886,13211,0.9999967753128559,2899,0.9999990962500778,1116,0.9999992452081226,16248,0.9999994304608926,7406,0.9999999071229566
9885,916,0.9999725794177303,9125,0.9999726217719269,15569,0.9999733320592583,11904,0.9999777753167938,14699,0.9999779433724346
9884,16751,0.9999795153944878,15755,0.999982296461214,148,0.999982296461214,14120,0.9999823998705881,16178,0.9999842579626043
9883,12488,0.6765096412711422,9056,0.6798225512697172,10358,0.9998074852887519,5976,0.9999787164173118,13815,0.999979383687398
9882,17141,0.999917743478876,10282,0.9999178274453938,2939,0.9999199457970435,15051,0.9999205224806558,3793,0.9999246865258186
9881,10746,0.5962362479007617,5324,0.622528401204133,11537,0.9997558133560849,16321,0.999916985855505,17110,0.9999169957154727
9880,3112,0.9999049461937045,1657,0.9999082136016046,6410,0.9999099685588417,13933,0.9999308706854623,17032,0.999950545915207
9879,10354,0.9997606898295174,17141,0.9997689722813964,2939,0.9997693388177533,15051,0.9997792496768908,8462,0.9997856267186378
9878,13740,0.999876153156111,3563,0.9999012717326557,11258,0.999971918790586,7296,0.9999753195691371,1707,0.9999905922575272
9877,8808,0.9999979298802976,1293,0.9999986265844818,5787,0.999999211692916,9462,0.999999567714622,14974,0.9999999913423212
9876,4686,0.9999919048418645,14264,0.9999954065642986,13867,0.9999954136291144,8524,0.9999963829270387,3376,0.9999990584566918
9875,2694,0.9999999650431728,14541,0.9999999959346132,7891,0.9999999974211842,11707,0.9999999993664064,14937,1.0
9874,4044,0.9999599735688185,4432,0.999974421045447,15323,0.9999762426658793,1522,0.9999762446413024,14403,0.9999971224644432
9873,6267,0.9998799870842205,14050,0.999884657301841,6004,0.9998856377434392,13921,0.9998889712156457,15105,0.9998959707353045
9872,1285,0.9999052509543579,13354,0.9999062523074222,1671,0.9999130837449082,14922,0.9999150226932164,10834,0.9999785704659725
9871,12974,0.4506003076653023,1947,0.45155529341662615,13204,0.4572890443823472,3999,0.45838963693161894,5399,0.502720632053387
9870,6147,0.9728242359962121,10693,0.9733624174952014,14,0.973396598242144,9129,0.9735741044769458,13646,0.9738820672213963
9869,9200,0.9999999370286893,9688,1.0,8878,1.0,8654,1.0,8507,1.0
9868,11551,0.4809915768188163,16665,0.4858532232012708,1897,0.8137874027017712,2378,0.912827917432115,474,0.9998518676525747
9867,6804,0.999966966020506,15833,0.9999669988526552,11548,0.9999684309349199,13894,0.9999732517064117,13362,0.999998593151313
9866,12777,0.9998392527877064,12669,0.9998565734850487,7946,0.9998677010380035,3566,0.9999082015817174,8906,0.9999768471046149
9865,743,0.9999818211648852,13526,0.9999837288853013,8272,0.9999846998126724,1411,0.9999849332957497,12003,0.9999871743883422
9864,11952,0.9995543410718486,7769,0.999562454493245,7444,0.9995821840836534,13159,0.9995915593357864,12691,0.9996057068781974
9863,15458,0.9863437061578995,5156,0.986350019526946,4062,0.9864389465200927,7454,0.9864978270004455,7428,0.9875132939545838
9862,8282,0.998826246184315,5239,0.9988319248647881,4628,0.9988484587680277,15717,0.9988522680273151,1573,0.9988613351057575
9861,14500,0.9998008602153212,14179,0.9998078181782334,3881,0.9998193017748213,1793,0.9998328801697782,7442,0.9998543342158769
9860,6592,0.9995858953286976,11637,0.9995887111822926,15482,0.9995930932023492,10686,0.9995955745599747,2083,0.9996154877654846
9859,9101,0.999821445955209,9100,0.999821445955209,7901,0.999821445955209,7886,0.999821445955209,6106,0.999821445955209
9858,14233,0.9999913473153169,4612,0.99999145075313,12262,0.9999929554234487,16603,0.9999932113844203,8278,0.9999934860120707
9857,6961,0.9999973086988139,14144,0.9999991156536121,6797,0.9999994131250779,3781,0.9999998676269093,14246,0.9999999789666796
9856,9220,0.9997515378785702,11461,0.9997529481755814,17062,0.9997584682066144,7606,0.9997594429477562,5947,0.9997651740554182
9855,7042,0.9999476243385369,7180,0.999948591467602,12283,0.9999499940445776,5659,0.9999509016894198,9141,0.9999509480639494
9854,4235,0.19732092347175362,5882,0.20407077396252812,5285,0.20430972880315765,626,0.20821814445286238,13799,0.2219705199754178
9853,12579,0.3365966515114185,6953,0.33671102781217754,15802,0.3370369760489365,6735,0.33778746147907024,7691,0.9998950506931124
9852,7752,0.999974490849209,14638,0.999977138833798,5337,0.999978418150398,8645,0.9999795699393411,15698,0.9999882863438408
9851,12683,0.9981628665770877,8708,0.9982165254975298,1456,0.9984234282979068,1247,0.998432450964188,891,0.9988915140126163
9850,8162,0.9999337623070067,5665,0.9999338545966525,10156,0.99993404869156,2522,0.9999340994063767,5113,0.9999890993065221
9849,1369,0.9999748076018256,5177,0.9999748811162584,4011,0.9999755235418406,2186,0.999975558235093,734,0.9999758725557478
9848,4269,0.9998820221421456,7466,0.9998824727687503,1050,0.9998869325950035,1302,0.9998896871210153,14904,0.9998905941941263
9847,12246,0.9945340596287311,5221,0.995100737824078,4947,0.9951441536133466,1864,0.9951978134680887,9380,0.9952093633306998
9846,10670,0.9999510293265959,5632,0.9999510797194634,10816,0.9999511939051484,15560,0.9999513435129386,3854,0.9999609278143748
9845,3177,0.9998387912563813,6659,0.9998764754139768,14045,0.9998882080472504,13937,0.9999073460069376,15464,0.9999100756061773
9844,8747,0.9968295271122,10144,0.9968993925420853,1247,0.9970054356136119,537,0.9983086948749043,3706,0.9983794147455816
9843,7676,0.999811125565065,3081,0.9999042410445544,8149,0.9999060960398097,11143,0.9999628160095618,7932,0.9999724536326022
9842,11242,0.9999467022919734,7836,0.9999471660124121,838,0.9999488350003651,4945,0.9999493620157701,17087,0.9999502086938102
9841,14729,0.9999065277267182,5211,0.9999530753268076,4494,0.9999635271057974,14375,0.9999650445118025,8134,0.9999943988267659
9840,12477,0.9999737363209821,5101,0.9999784154997742,12907,0.9999807798987578,5010,0.9999987974165763,3537,0.9999992015672898
9839,9400,0.2747054772256516,7190,0.2934920236951052,5796,0.31853592225545885,12382,0.9998594196403894,3385,0.9998701160031293
9838,16740,0.9999934483362303,8927,0.9999936442744497,12495,0.9999939945542777,2895,0.9999947056734609,15630,0.9999996345234302
9837,16254,0.999933120106029,5384,0.9999657756824775,15567,0.9999862686806935,14115,0.9999950314217385,14240,0.9999956364388111
9836,4465,0.9994124414588941,11314,0.9994502187314549,5519,0.9994536381385638,15226,0.9994726113774034,7821,0.9999899410695857
9835,11935,0.9999999837942409,8775,0.9999999837944062,13456,0.9999999957065797,2997,0.999999995870197,16201,0.9999999999999996
9834,5933,0.9999831353935735,14206,0.999983250495941,6434,0.9999838189329356,11461,0.9999857191893435,8357,0.9999859656738782
9833,6625,0.9999544788946245,6109,0.9999784003427796,15907,0.9999806698970531,10217,0.9999882419783305,13981,0.9999942031230724
9832,12897,0.9996649703525865,10989,0.9996650219873394,12943,0.9996650233533662,8145,0.9998406639861952,11420,0.9999111740241201
9831,4699,0.9998853587993491,12688,0.9998854161819454,9131,0.9998875342810043,2834,0.999887715792503,2477,0.9998963859597261
9830,4857,0.9997834966113168,10585,0.9997988266461486,9287,0.9998157321096964,4144,0.9999757884671557,14954,0.9999918957398855
9829,16411,0.9999402257804252,15455,0.9999488126746001,14436,0.9999527707025441,3587,0.9999540702108339,263,0.9999546034156332
9828,6804,0.9997795206415077,7124,0.9997800889155276,2668,0.9998905508609405,9434,0.9999000103738909,836,0.9999408169452733
9827,14320,0.9999995727911062,15796,0.9999996134165752,14992,0.9999996514588944,15982,0.999999830841398,9998,0.999999952735532
9826,6330,0.999954548834988,10826,0.9999606003953366,9495,0.9999685826540726,6313,0.9999734243738622,4533,0.9999939887717069
9825,10031,0.9999443435459427,11502,0.9999797535244638,7029,0.9999799507859679,9616,0.9999998651395665,3235,0.9999998823111849
9824,11577,0.999957823192154,8881,0.9999597312687005,11724,0.9999676892929039,11765,0.9999680307617267,4019,0.9999720298712563
9823,12089,0.48802723821162475,13537,0.49020922249532367,910,0.49230264733561985,1324,0.5182751810161834,9456,0.9999946971951282
9822,5839,0.9997566378670105,9047,0.9997721910768749,13658,0.9998003645514258,2877,0.9998089900220258,12451,0.9998129538960652
9821,10878,0.999943422641044,9027,0.9999440666432651,15077,0.9999475736880726,11439,0.9999487304875235,7999,0.999953796902721
9820,9838,0.9999691645490528,12495,0.9999698639354285,16740,0.9999700102013659,2895,0.9999701901050986,1640,0.9999768694392155
9819,6520,0.9999723942757928,4935,0.9999724953420231,4377,0.9999733093740396,5537,0.9999742216272565,14493,0.9999819846631006
9818,4504,0.41720215590466225,10836,0.9997620527476545,8206,0.9997904830465911,13962,0.9998511849512859,9792,0.9999735836389989
9817,14571,0.9999453529503828,7977,0.9999454699682652,12226,0.9999455981154389,2141,0.9999488070780483,15960,0.9999497512885185
9816,5834,0.9999907444288723,1300,0.999992681861807,1008,0.9999940180455661,6538,0.9999977708026563,1171,0.9999990499527631
9815,4996,0.9998378048649132,9426,0.9998528722922397,16482,0.9998552077481596,16481,0.9998552980689774,14081,0.9998583978965105
9814,9822,0.6290657617205322,13658,0.6293695465560563,2877,0.6296277317044762,12451,0.6296417581532904,9047,0.6303870502083937
9813,5732,0.9999843050208477,13468,0.9999847996044358,8256,0.9999850572292234,4991,0.9999851761858057,4550,0.999985226041032
9812,6196,0.999846062997082,1594,0.9998497756669661,6189,0.9998511230385597,14702,0.9998585924458894,750,0.9998598393464955
9811,350,0.9997904523223264,1200,0.9998397660076642,15015,0.9999421123987242,6284,0.9999875261372382,8032,0.9999887052473256
9810,6685,0.5955957953025098,12373,0.5958946835070938,6643,0.5970750116490147,7766,0.9954246431817143,301,0.996032201868668
9809,14500,0.999597387363693,14179,0.9996043516253958,1793,0.9996241567956776,3881,0.9996323483865381,7442,0.9996361751464778
9808,737,0.9998025801887245,2265,0.9999329265263404,9333,0.9999626547415122,6764,0.9999697168176589,11017,0.9999715791544652
9807,8901,0.9999871840395785,9766,0.9999874109752196,10833,0.9999880404408618,4505,0.9999890688631549,5357,0.9999927235013365
9806,5384,0.999660198336314,14115,0.9997052722347449,9837,0.999714511766058,14240,0.9997178433452191,15567,0.9997469144139197
9805,14546,0.9998061363197494,9735,0.9998289890238113,15869,0.9998338770670737,1342,0.9998505456487833,14439,0.9998651943146171
9804,13996,0.9999128489707666,1745,0.9999137937129634,9607,0.9999223991534771,11856,0.999929139234232,13530,0.9999529233961377
9803,16392,0.9994812525673352,16087,0.9995112704194563,1727,0.9995261294802728,12694,0.9995569213042376,14152,0.9995583511209607
9802,7427,0.9998983621222045,6319,0.9998996456815213,4543,0.999903226516212,13762,0.9999037295304378,6498,0.9999057539125108
9801,2256,0.9999705502103068,3295,0.9999706451652444,8929,0.999970649354834,9334,0.9999706640335313,15759,0.9999737967340091
9800,7083,0.9952033481431293,2288,0.9952384567544493,1992,0.9952599057036864,1719,0.9953257957487107,10476,0.9955666040390492
9799,7522,0.9943483832603467,52,0.994349964862569,7672,0.9943535060513161,735,0.9944327399828184,9987,0.9949549392445218
9798,4441,0.6597473320930628,13583,0.6658879547751904,9384,0.999666329121029,6009,0.9999283449317027,8847,0.999943322423433
9797,11601,0.6297539645361744,15014,0.6954337878540838,11099,0.6954799811345224,17121,0.6987197745892456,9712,0.9998663491509872
9796,3519,0.9995972511832422,15714,0.9998400180082821,17005,0.9999288142768149,10647,0.9999364054262956,9784,0.9999943340297579
9795,16603,0.9999936875514013,14233,0.9999941924782252,8278,0.9999950200662207,6302,0.999999565687584,11576,0.9999999163788057
9794,13128,0.999981748394251,8161,0.9999818781964455,15352,0.9999867018379444,15494,0.9999870167649169,5861,0.9999879147747562
9793,7588,0.9997053746377408,7872,0.9997095748041074,7111,0.9997100902148972,9933,0.9997159460738952,12269,0.9997716521123868
9792,4504,0.41718992965394947,10836,0.9998636450608366,8206,0.9998914783909455,13962,0.9999473802897217,9818,0.9999735836389989
9791,7297,0.9999990708069609,14095,0.9999999338047484,1037,0.9999999646263539,7508,0.9999999812291347,14182,0.9999999895270134
9790,16283,0.9999916123800845,12858,0.9999925322624015,16264,0.9999927243340243,1044,0.9999927892825906,9639,0.9999995158733233
9789,5683,0.6607383499911105,14910,0.9998479695615675,1827,0.9999549138485324,13960,0.9999836755223336,5601,0.9999866213634143
9788,8576,0.9999999183214445,16174,0.999999921132205,12375,0.9999999428666115,14326,0.9999999447881323,12581,0.9999999961355545
9787,15087,0.991699532787815,15748,0.99180554708758,1007,0.9918491363769465,10364,0.9918823760820487,9424,0.9920165504868738
9786,325,0.9982311162808424,12066,0.9982514294516481,243,0.9982666050773283,6372,0.9982964311425296,6576,0.9983017221863938
9785,3378,0.9997637583762757,11065,0.9999731844695533,12928,0.9999810032611591,10634,0.9999868912603037,9151,0.9999984817356544
9784,3519,0.9996043815246336,15714,0.999835591144501,17005,0.9999308113708563,10647,0.9999431473582928,9796,0.9999943340297579
9783,7222,0.9997391445863867,2382,0.9997409712129005,10446,0.999742441140051,8407,0.9997457676014834,13767,0.9997544301639845
9782,16182,0.99998945655901,6546,0.9999917746025433,4043,0.9999958543122047,1454,0.9999966755302109,11370,0.9999983359477777
9781,15189,0.9996460952567061,6628,0.999647676088959,16145,0.9996552237937542,3087,0.9998436401079999,6104,0.9998946681362344
9780,9084,0.9992758092673473,3692,0.9992814732383604,14907,0.9992846273160702,13556,0.9992980836689744,7594,0.9993035503336308
9779,12826,0.999359618602443,1692,0.9994982914435019,3053,0.9995132352652185,9617,0.9995211646448994,14271,0.9995297126873213
9778,6352,0.44153981805579423,2795,0.4419032387342564,12081,0.44210909890552097,12596,0.4930138459240066,11072,0.4930154797083887
9777,41,0.3048013374363697,8668,0.30485359610854634,3726,0.3400572990227532,15440,0.9940785676531753,4517,0.9941680430356206
9776,7302,0.9999780275478009,7194,0.999981217363608,7192,0.999981217363608,7201,0.9999966211891517,9713,0.9999979630443825
9775,10663,0.9999092901523999,4237,0.9999102562714938,13233,0.9999218718333724,14855,0.9999285038897062,14297,0.9999440216205705
9774,8024,0.9914412826069414,13437,0.9998245599057797,7816,0.9999406179059053,11624,0.9999584748533265,834,0.9999891725180148
9773,5262,0.9999501304584973,15589,0.9999514798023559,12698,0.99995496192408,15510,0.9999575473914378,14995,0.9999575733949025
9772,14060,0.9999944837509561,4507,0.9999948886020454,15744,0.9999949387152055,15143,0.9999950564257235,8539,0.999995119087932
9771,12885,0.9996365951657512,8872,0.999638059857714,15881,0.9996466861110835,6114,0.9996524150108312,7035,0.999728762368371
9770,10829,0.9949482043676059,12557,0.994971274456379,1367,0.9950298151914,8401,0.9951374547831632,3651,0.9957430151459425
9769,10329,0.9999831896041164,10449,0.9999831897447128,10466,0.9999891250950981,10204,0.9999891302225873,10194,0.9999891319962206
9768,5806,0.9999180925599105,10560,0.9999296822886441,12891,0.9999955069975608,10382,0.9999962123219964,8241,0.9999993967809925
9767,17029,0.33736388845561155,17016,0.3374927493209759,6412,0.3378147036241557,13414,0.3389225167071037,16581,0.3733346178733362
9766,8901,0.9999811854332242,4505,0.9999821498401161,9444,0.9999836902286018,9807,0.9999874109752196,5357,0.9999878346560191
9765,3084,0.9997013941999647,9795,0.9997014308264026,7645,0.9997045996561713,16615,0.9997066124564242,5814,0.9997111787920232
9764,1335,0.9999077846408893,7145,0.999910662274723,14634,0.9999118690907017,11501,0.9999133007612183,13055,0.9999216495712232
9763,4738,0.9999467994985023,6233,0.9999475130621719,16741,0.999954521827588,2832,0.9999545474268001,14870,0.9999554300414638
9762,4054,0.5606566327555967,5348,0.5756685344379306,13938,0.9894750655229834,14075,0.9999764019873234,6668,0.999977496468027
9761,3133,0.9997375379208532,6010,0.999738229946138,2720,0.9997386873031873,13047,0.9997414586800782,5456,0.9997415001197661
9760,2431,0.9998636003981007,16225,0.9998640831253699,10486,0.9998645379313218,17051,0.9998649447607644,13860,0.9998655763538246
9759,5013,0.9992718817847801,5459,0.9994636514833558,8875,0.9994707201721451,5346,0.9995408025991842,4770,0.9995660954671501
9758,3511,0.9999712651254056,11564,0.9999712916646565,1619,0.9999726951334288,2398,0.9999728090722285,4275,0.9999730052222523
9757,8485,0.999948927273129,10519,0.9999569215402846,9295,0.9999921617593747,583,0.9999974393511767,5058,0.9999987758728922
9756,15775,0.9999010128374622,13112,0.9999045682859283,422,0.9999144117284836,14343,0.9999145639810598,8536,0.9999190865048178
9755,15974,0.999915965082075,4046,0.9999184780080934,16430,0.9999186661756806,1982,0.9999207299457766,2054,0.9999213331688019
9754,9502,0.9997380454924658,12571,0.9997744998124286,192,0.9998438495015616,16369,0.9999366378179568,10505,0.9999374764999845
9753,6707,0.97605282316683,8713,0.976208560857243,10356,0.9764256869328055,4482,0.9775690367092714,8076,0.9795432664981865
9752,10267,0.9999450778444539,4680,0.9999451144859649,2405,0.9999455272465619,8162,0.99994583470826,10667,0.9999466436403844
9751,14047,0.5438081584111458,13722,0.5440879500319143,8865,0.5476259919572797,12122,0.5507823771075374,12614,0.7234995567849951
9750,7486,0.9999096206357811,4957,0.9999200682214252,3570,0.9999221473697392,5355,0.9999266693217932,11580,0.9999289107979851
9749,2702,0.9998789856329612,2296,0.9998791141321238,16608,0.9998868132806457,3447,0.9999297609546949,6717,0.999989176661459
9748,7608,0.9998929569691549,14131,0.9999690427945925,10823,0.9999709307234744,2804,0.9999938869771438,1838,0.9999962221506451
9747,16433,0.999806639680673,15517,0.9998114982269419,13868,0.9998184091664044,12492,0.9998222127080583,6900,0.9998397561536301
9746,9036,0.9999994041522925,5526,0.9999996735677724,9165,0.9999997311038614,7161,0.9999998330624842,6680,0.9999999622424255
9745,9986,0.9999353901924128,15213,0.999944556425356,13058,0.999949209753386,7696,0.9999529906398126,1544,0.999953288990602
9744,12719,0.999669748500551,5521,0.9996714777937795,15550,0.9996775170751611,2230,0.9996856582209869,16200,0.999693984218255
9743,7514,0.9743677002817341,11629,0.9743858425743682,4902,0.9744410449470702,8034,0.9744610006074045,10113,0.9758505799750106
9742,6376,0.9999135870803241,3258,0.9999136223602457,4157,0.9999143000404783,13064,0.9999170262302661,6677,0.9999458564813147
9741,10952,0.9998812260623935,13550,0.9999666022372797,2013,0.9999905477303604,6631,0.9999932800292124,3335,0.9999957236243944
9740,11771,0.9996728775464614,4539,0.9996773906576917,11735,0.99968285182812,16234,0.9996853528603483,10803,0.999691725949843
9739,10025,0.999279016976752,9019,0.9992870268825856,5495,0.9992883595937287,5518,0.9992921382467531,2570,0.9994307180869959
9738,2510,0.9999999865667822,5906,0.9999999875076155,5586,0.9999999967024377,7807,0.9999999968207166,3179,0.9999999999999997
9737,2803,0.9999991809026955,3057,0.9999992226418666,3076,0.9999994195489755,10232,0.9999994347159127,4531,0.9999994489439007
9736,3339,0.9999990937274302,3272,0.9999992619476431,6092,0.9999992619889225,5196,0.9999997852156812,11078,0.9999999999997632
9735,9805,0.9998289890238113,15869,0.9998541469644293,14546,0.9998676827075778,1342,0.9999095616289273,14439,0.9999138636601355
9734,13055,0.9998984033078502,15500,0.9999043632071862,13567,0.9999468859842752,4299,0.9999474622609472,11887,0.9999548614745342
9733,8242,0.9999810815023541,16578,0.9999813558909608,14535,0.9999825644583921,6986,0.9999826831758225,7721,0.9999989777263001
9732,13723,0.9999570601776103,5270,0.9999615797484526,14825,0.9999630305209355,2820,0.9999652802544543,16354,0.9999659030556012
9731,4467,0.9998199179312517,16252,0.9998221442144377,13706,0.9998235496053245,10438,0.999824993423927,6974,0.9998284270557529
9730,17028,0.9999455865098124,5293,0.9999463812651482,10221,0.9999474491805365,14433,0.9999479016830114,4588,0.9999480644533241
9729,14015,0.9999856012081235,2235,0.9999859955406525,4919,0.9999867615375233,13356,0.9999878451115648,5783,0.999987917613369
9728,10093,0.9999996645571151,9702,0.9999996645571151,9438,0.9999999125524885,8382,0.9999999125524885,5544,0.9999999125524885
9727,9775,0.9998973345205293,10663,0.9999062415024101,14991,0.9999248160576065,14855,0.9999331231115329,14297,0.9999415140945873
9726,15994,0.6341758200096236,11441,0.6359629697185342,5841,0.7141037408663921,13466,0.715514484044361,15679,0.999525906402804
9725,15352,0.9999744911337491,13128,0.999974930887431,8161,0.9999796252727092,5861,0.9999804771843248,15494,0.9999833130114567
9724,12865,0.999923186186244,6570,0.9999232647156926,11156,0.9999272787021706,9916,0.9999383981159209,16028,0.9999454335371075
9723,16930,0.9999801770485431,14719,0.9999818249962376,15409,0.9999855011150725,12658,0.9999919481156249,10467,0.9999964197783217
9722,7965,0.9995223591886309,7144,0.9995328620243623,13771,0.9995377630947994,6219,0.9995604553332371,16036,0.9995683080133313
9721,2592,0.9999694386253313,16490,0.9999694768747841,7813,0.9999698643610304,1646,0.9999704354671232,4139,0.999977961497805
9720,14739,0.9999533005585968,15590,0.9999547709985862,8892,0.9999547819748885,10831,0.9999602361994153,3307,0.999962017193541
9719,16146,0.9999299515025557,15189,0.9999337551147525,16145,0.9999441761765189,3345,0.999948638610158,6628,0.9999793710263128
9718,7893,0.28939037915020194,9157,0.28977743511231424,5917,0.3121231830492366,13951,0.31248721348221,14631,0.31268760938057616
9717,2887,0.9998849014315321,2033,0.9998927498960403,4189,0.9998978830887156,6695,0.9999015083684768,10542,0.9999179543186826
9716,1903,0.9999802913533921,13955,0.9999821886293396,3104,0.9999829320936053,5742,0.9999866400097932,15696,0.9999874807479876
9715,7360,0.999734528194025,3062,0.999784453222897,10353,0.9998002851711807,10255,0.9998688059333716,11812,0.9998759183646757
9714,14279,0.9999772229373077,13389,0.9999805961559546,10645,0.9999915008783291,7056,0.9999927499656842,6084,0.9999949456637203
9713,7302,0.9999893705393403,7194,0.9999915511162736,7192,0.9999915511162736,9776,0.9999979630443825,7201,0.9999998311316193
9712,11601,0.630300943431564,15014,0.6951800824395478,11099,0.6952250476838354,17121,0.6999702958228234,9797,0.9998663491509872
9711,12570,0.6483887889556423,11016,0.9998019102703879,13222,0.9998078833293008,7228,0.9999031786128608,10788,0.9999719019357771
9710,14990,0.9997341697034811,15132,0.9997431148078301,5219,0.9997439491335378,9663,0.9997453156001955,10259,0.9997642043149525
9709,10702,0.9997774499627624,2500,0.9997779832307299,6626,0.9997807299349827,4354,0.9997809326953048,10399,0.9997833831774229
9708,8911,0.4011545077960618,14078,0.4039559886633803,290,0.4051570436873148,1542,0.4126917316511344,13420,0.999537999229598
9707,4034,0.47884075494649564,5088,0.4790668370783194,508,0.48380556357798205,347,0.9826114676359143,2374,0.9953541903309621
9706,15599,0.9999841042048265,9790,0.999985173558721,1044,0.9999852904978735,8895,0.9999867125632732,16264,0.9999883896240203
9705,15602,0.2945026643070205,8477,0.29457761150351813,13805,0.2947719274508279,1284,0.29505224352474496,16320,0.29543779658359504
9704,2564,0.7009870402482059,15910,0.9994560146470363,12201,0.9995227335733127,14779,0.9995308079875665,1975,0.9995908978424709
9703,14537,0.9999556484412726,1427,0.999975992416432,9287,0.9999783100454446,4857,0.9999794431883331,15380,0.9999810057719727
9702,9693,0.9999999260435519,8422,0.9999999260435519,8389,0.9999999260435519,7934,0.9999999260435519,10093,1.0
9701,2529,0.9999735234847273,7131,0.9999737670474994,13823,0.9999791904382709,4182,0.9999795835670262,7770,0.999985046539468
9700,7183,0.9999323803357477,12472,0.9999325305416993,7125,0.9999342754061348,7258,0.9999344567730153,504,0.9999354101547382
9699,13524,0.9998577529398135,13395,0.9998590469689719,2548,0.9998603672441991,7268,0.9998654327632983,14586,0.999876130881824
9698,8634,0.9999731698892906,11629,0.9999751587630663,8034,0.9999761293918626,7514,0.9999794734277825,14460,0.999985090268036
9697,10310,0.9999909516537748,11549,0.9999912196384928,6950,0.9999913225554445,16135,0.9999914588523461,14575,0.9999917699200978
9696,8892,0.99997954322101,3307,0.9999857112235127,14739,0.9999879835587391,10831,0.9999881211612918,15590,0.9999903227092506
9695,9553,0.9993160412443389,10112,0.9993187665591208,3954,0.9993212773585624,15057,0.9993348574570479,6186,0.9993389952337924
9694,4341,0.9995806584873835,13455,0.9995918458994861,16111,0.999865226406924,8484,0.9999367693741388,16561,0.9999627003642862
9693,8654,0.9999999318133695,8507,0.9999999318133695,8422,1.0,8389,1.0,7934,1.0
